time,temperature,humidity,precipitation (inch),rain (inch),snowfall (inch),snow_depth (ft),wind_speed_10m (km/h),cloud_cover,kWh,school_factor,kWh_adjusted,hour,day_of_week
2/11/2025 19:00,10.7,93,0,0,0,0.295,8.6,95,91.66913713562268,0.75,68.75185285,19,1
2/11/2025 20:00,11.3,94,0,0,0,0.295,8.4,100,90.09988434638107,0.75,67.57491326,20,1
2/11/2025 21:00,11.5,92,0,0,0,0.295,10.9,100,90.76558143812296,0.75,68.07418607859222,21,1
2/11/2025 22:00,16.6,88,0,0,0,0.295,8.1,100,74.92689057387217,0.75,56.195167930404125,22,1
2/11/2025 23:00,20.3,92,0.008,0,0.055,0.295,5.9,100,63.55929627469857,0.75,47.669472206023926,23,1
2/12/2025 0:00,22,91,0.012,0,0.083,0.295,5,100,56.76621745230008,0.75,42.57466308922506,0,2
2/12/2025 1:00,23.1,91,0.016,0,0.11,0.295,5.4,100,54.26621307217072,0.75,40.69965980412804,1,2
2/12/2025 2:00,23.4,92,0.012,0,0.083,0.295,5.3,100,55.35132208049356,0.75,41.51349156037017,2,2
2/12/2025 3:00,23.3,92,0.02,0,0.138,0.295,5,100,53.13930775728354,0.75,39.85448081796265,3,2
2/12/2025 4:00,23.3,92,0.028,0,0.193,0.295,5.4,100,54.66127500496251,0.75,40.995956253721886,4,2
2/12/2025 5:00,23.2,96,0.02,0,0.138,0.328,6.1,100,55.81558710104787,0.75,41.86169033,5,2
2/12/2025 6:00,22.7,97,0.016,0,0.11,0.328,5.2,100,56.13049559410319,0.75,42.09787169557739,6,2
2/12/2025 7:00,22.2,97,0.008,0,0.055,0.361,3.2,100,56.973079200037695,0.75,42.72980940002827,7,2
2/12/2025 8:00,22.1,97,0.008,0,0.055,0.361,1,100,57.87249463,1.15,43.40437097,8,2
2/12/2025 9:00,22.1,97,0.008,0,0.055,0.361,3.4,100,59.12433345624655,1.15,67.99298347468353,9,2
2/12/2025 10:00,22,98,0.012,0,0.083,0.361,3.1,100,58.86534174353217,1.15,67.69514301,10,2
2/12/2025 11:00,21.1,95,0.008,0,0.055,0.361,4.6,100,61.16758369,1.15,70.34272124,11,2
2/12/2025 12:00,20.4,93,0.004,0,0.028,0.361,4.2,100,62.18168474312509,1.15,71.50893745459385,12,2
2/12/2025 13:00,21.1,93,0.008,0,0.055,0.361,2.8,100,57.85886250529399,1.15,66.53769188108808,13,2
2/12/2025 14:00,21.1,93,0.012,0,0.083,0.361,2.2,100,61.46485548077476,1.15,70.68458380289097,14,2
2/12/2025 15:00,20.5,94,0.004,0,0.028,0.361,2.4,100,62.93793151531049,1.15,72.37862124260705,15,2
2/12/2025 16:00,20.7,92,0.004,0,0.028,0.361,2.8,100,61.59217688160594,1.15,70.83100341384682,16,2
2/12/2025 17:00,20.8,90,0.004,0,0.028,0.394,3.3,94,60.41528304,1.15,69.47757549842511,17,2
2/12/2025 18:00,20.4,91,0,0,0,0.394,1.8,97,63.17773962439031,1.15,47.383304718292734,18,2
2/12/2025 19:00,20.1,93,0,0,0,0.394,2.7,99,60.804613250314524,0.75,45.60345993773589,19,2
2/12/2025 20:00,18.8,90,0,0,0,0.394,7.2,92,66.02763954107935,0.75,49.52072965580952,20,2
2/12/2025 21:00,19,89,0,0,0,0.394,7.1,73,65.39851043,0.75,49.04888282038088,21,2
2/12/2025 22:00,19.9,88,0,0,0,0.394,6,66,64.50716570769441,0.75,48.38037428077081,22,2
2/12/2025 23:00,21.3,85,0,0,0,0.394,3.7,59,61.30635607054492,0.75,45.97976705290869,23,2
2/13/2025 0:00,22.5,83,0,0,0,0.394,2.2,82,57.80589398303005,0.75,43.35442048727254,0,3
2/13/2025 1:00,23.4,86,0,0,0,0.394,2.5,100,55.78171918845008,0.75,41.83628939133756,1,3
2/13/2025 2:00,23.8,91,0,0,0,0.394,3.4,100,55.08191956942792,0.75,41.311439677070936,2,3
2/13/2025 3:00,24.1,94,0,0,0,0.361,2.4,100,53.186491558979306,0.75,39.88986866923448,3,3
2/13/2025 4:00,24.4,95,0,0,0,0.361,2.6,100,53.91112447011921,0.75,40.43334335258941,4,3
2/13/2025 5:00,24,97,0,0,0,0.361,3.2,100,53.49440169,0.75,40.120801267749975,5,3
2/13/2025 6:00,23.3,98,0,0,0,0.361,2.3,100,53.56008209911153,0.75,40.17006157433365,6,3
2/13/2025 7:00,22.8,98,0,0,0,0.361,4,100,57.37906244965492,0.75,43.03429683724119,7,3
2/13/2025 8:00,22,98,0,0,0,0.361,5.8,100,57.79944852319423,1.15,43.34958639239567,8,3
2/13/2025 9:00,20.7,96,0,0,0,0.361,5.2,100,60.30754135175884,1.15,69.35367255452266,9,3
2/13/2025 10:00,20.2,95,0,0,0,0.361,7.8,81,62.16519895540417,1.15,71.48997879871479,10,3
2/13/2025 11:00,19.9,85,0,0,0,0.361,8.7,29,64.29183671044643,1.15,73.93561221701339,11,3
2/13/2025 12:00,14.8,79,0,0,0,0.361,13.5,11,78.98315843,1.15,90.83063219905344,12,3
2/13/2025 13:00,13.6,72,0,0,0,0.361,14.7,6,81.60713824638324,1.15,93.84820898334073,13,3
2/13/2025 14:00,13.3,66,0,0,0,0.361,15.6,5,81.82464649681008,1.15,94.09834347133156,14,3
2/13/2025 15:00,14.7,60,0,0,0,0.361,14.8,5,79.05815612,1.15,90.91687954131592,15,3
2/13/2025 16:00,15.7,52,0,0,0,0.361,11,4,74.34876508781534,1.15,85.50107985098764,16,3
2/13/2025 17:00,16.8,49,0,0,0,0.361,8.5,3,73.59615319749412,1.15,84.63557617711822,17,3
2/13/2025 18:00,17.1,51,0,0,0,0.361,7.8,2,69.54623065501595,1.15,52.15967299126196,18,3
2/13/2025 19:00,17,54,0,0,0,0.361,7.6,1,71.78712546193249,0.75,53.84034409644937,19,3
2/13/2025 20:00,18.3,50,0,0,0,0.361,7.1,0,67.86066981816201,0.75,50.89550236,20,3
2/13/2025 21:00,18.5,49,0,0,0,0.361,6.6,0,68.26562308516637,0.75,51.199217313874776,21,3
2/13/2025 22:00,20.4,49,0,0,0,0.361,8.3,0,61.276910190238326,0.75,45.95768264267875,22,3
2/13/2025 23:00,25.2,48,0,0,0,0.361,7.3,0,50.48383223714272,0.75,37.86287417785704,23,3
2/14/2025 0:00,30.7,52,0,0,0,0.361,5.8,0,37.94122959459391,0.75,28.455922195945437,0,4
2/14/2025 1:00,32,53,0,0,0,0.361,6.8,0,35.19398169758789,0.75,26.395486273190915,1,4
2/14/2025 2:00,34.3,39,0,0,0,0.361,6.9,0,31.14425426672128,0.75,23.35819070004096,2,4
2/14/2025 3:00,34.2,41,0,0,0,0.361,6,0,29.904342592397505,0.75,22.428256944298127,3,4
2/14/2025 4:00,34.4,42,0,0,0,0.361,4.2,0,29.02334827,0.75,21.767511203300472,4,4
2/14/2025 5:00,34,49,0,0,0,0.361,5.8,0,31.3237514,0.75,23.492813549710803,5,4
2/14/2025 6:00,31.4,63,0,0,0,0.328,3.1,0,36.381328801652096,0.75,27.28599660123907,6,4
2/14/2025 7:00,27.7,63,0,0,0,0.328,5.5,19,44.89728409293564,0.75,33.67296306970173,7,4
2/14/2025 8:00,25.1,50,0,0,0,0.328,10.2,0,50.90346940250837,1.15,38.17760205188128,8,4
2/14/2025 9:00,22.9,46,0,0,0,0.328,9.3,0,55.231955316833606,1.15,63.51674861435864,9,4
2/14/2025 10:00,20.9,45,0,0,0,0.328,11.4,1,61.54991477963561,1.15,70.78240199658094,10,4
2/14/2025 11:00,20.7,42,0,0,0,0.328,10.9,0,59.41455432225212,1.15,68.32673747058993,11,4
2/14/2025 12:00,20.3,41,0,0,0,0.328,12.9,0,61.147374038444426,1.15,70.31948014421108,12,4
2/14/2025 13:00,20.5,38,0,0,0,0.328,11.4,9,62.29608163055551,1.15,71.64049387513883,13,4
2/14/2025 14:00,21.6,37,0,0,0,0.328,10.7,31,56.587871813116806,1.15,65.07605258508433,14,4
2/14/2025 15:00,22.6,37,0,0,0,0.328,10,100,56.523122077422826,1.15,65.00159038903624,15,4
2/14/2025 16:00,24.3,39,0,0,0,0.328,8.9,100,50.35379521211138,1.15,57.90686449392808,16,4
2/14/2025 17:00,25.9,39,0,0,0,0.328,7.6,93,47.79525158426736,1.15,54.96453932190746,17,4
2/14/2025 18:00,26.1,39,0,0,0,0.328,6,45,46.22608638264072,1.15,34.669564786980544,18,4
2/14/2025 19:00,25.4,39,0,0,0,0.328,5.7,8,48.90739957933231,0.75,36.68054968449923,19,4
2/14/2025 20:00,25,42,0.008,0,0.055,0.328,5.8,20,50.11458406510985,0.75,37.58593804883239,20,4
2/14/2025 21:00,24.3,41,0,0,0,0.328,8.1,12,52.55208863081733,0.75,39.41406647,21,4
2/14/2025 22:00,26.7,40,0,0,0,0.361,9.3,0,46.039700924518186,0.75,34.52977569338864,22,4
2/14/2025 23:00,29.6,45,0,0,0,0.361,12.5,1,41.01507977462053,0.75,30.76130983,23,4
2/15/2025 0:00,28.9,51,0,0,0,0.328,5.2,2,40.85517425793153,0.6,24.51310455475892,0,5
2/15/2025 1:00,28.1,57,0,0,0,0.328,11.1,0,42.62391238979544,0.6,25.574347433877264,1,5
2/15/2025 2:00,26.3,66,0,0,0,0.328,11.1,0,46.560251652179154,0.6,27.936150991307493,2,5
2/15/2025 3:00,25.5,69,0,0,0,0.328,9.1,1,48.50543103859455,0.6,29.10325862315673,3,5
2/15/2025 4:00,25.6,68,0,0,0,0.328,5.6,1,49.35697223480805,0.6,29.61418334088483,4,5
2/15/2025 5:00,26.1,67,0,0,0,0.328,3.4,9,46.810328380312185,0.6,28.08619702818731,5,5
2/15/2025 6:00,25.4,75,0,0,0,0.328,1.7,6,48.40083682460158,0.6,29.04050209476095,6,5
2/15/2025 7:00,21.2,78,0,0,0,0.328,0.8,58,61.08949103417965,0.6,36.65369462050779,7,5
2/15/2025 8:00,17,92,0,0,0,0.328,8.2,68,70.47067525316442,1.15,42.28240515189865,8,5
2/15/2025 9:00,15.8,89,0,0,0,0.328,10,64,76.14029413440413,1.15,45.68417648064248,9,5
2/15/2025 10:00,15.3,87,0,0,0,0.328,9.6,86,77.37981052456772,1.15,46.42788631474063,10,5
2/15/2025 11:00,15.3,87,0,0,0,0.328,11.7,100,77.19737833,1.15,46.318427,11,5
2/15/2025 12:00,14.8,90,0,0,0,0.328,12.1,100,79.30809690898488,1.15,47.584858145390925,12,5
2/15/2025 13:00,13.3,93,0,0,0,0.328,12.8,100,83.32001317,1.15,49.99200790410852,13,5
2/15/2025 14:00,14,89,0,0,0,0.328,13,87,81.33662734383994,1.15,48.80197640630396,14,5
2/15/2025 15:00,12.3,85,0,0,0,0.328,14,84,84.51050392637585,1.15,50.70630235582551,15,5
2/15/2025 16:00,12.2,84,0,0,0,0.328,15.7,97,86.07888984232332,1.15,51.64733390539399,16,5
2/15/2025 17:00,12.1,84,0,0,0,0.328,15.3,100,85.36635208419263,1.15,51.219811250515576,17,5
2/15/2025 18:00,13.4,81,0,0,0,0.328,14.4,100,83.0476286,1.15,49.82857716224101,18,5
2/15/2025 19:00,13.8,82,0,0,0,0.328,14.7,100,81.76544851338745,0.6,49.05926910803248,19,5
2/15/2025 20:00,16.1,83,0,0,0,0.328,12.8,100,75.88998903,0.6,45.533993420721536,20,5
2/15/2025 21:00,15.5,83,0,0,0,0.328,12.9,100,75.69507200688157,0.6,45.417043204128944,21,5
2/15/2025 22:00,18.3,81,0,0,0,0.328,9.9,100,69.91689536418798,0.6,41.95013721851279,22,5
2/15/2025 23:00,22.2,79,0,0,0,0.328,5.8,100,57.75002114919215,0.6,34.650012689515286,23,5
2/16/2025 0:00,25.5,79,0,0,0,0.328,1.8,100,48.16700763432802,0.6,28.900204580596814,0,6
2/16/2025 1:00,25.6,85,0,0,0,0.328,4.4,100,49.54445394704573,0.6,29.72667236822744,1,6
2/16/2025 2:00,26.2,86,0,0,0,0.328,3.3,100,46.67953260816107,0.6,28.00771956489664,2,6
2/16/2025 3:00,26.1,89,0,0,0,0.295,3.4,100,48.417418037626064,0.6,29.05045082257564,3,6
2/16/2025 4:00,26.1,92,0,0,0,0.295,4.4,100,48.32873925683864,0.6,28.997243554103186,4,6
2/16/2025 5:00,25.6,96,0.004,0,0.028,0.328,4.9,100,48.49391873077568,0.6,29.09635123846541,5,6
2/16/2025 6:00,24.8,97,0.008,0,0.055,0.328,3.4,100,51.86616142000797,0.6,31.11969685200478,6,6
2/16/2025 7:00,24.7,96,0.012,0,0.083,0.328,0.9,100,50.95502131320436,0.6,30.57301278792261,7,6
2/16/2025 8:00,24.5,98,0.004,0,0.028,0.328,2.4,100,52.29325509802992,1.15,31.37595305881795,8,6
2/16/2025 9:00,24.3,98,0.004,0,0.028,0.328,3.9,100,50.23912149319288,1.15,30.14347289591573,9,6
2/16/2025 10:00,23.3,98,0.012,0,0.083,0.328,5,100,54.82781493815732,1.15,32.89668896289439,10,6
2/16/2025 11:00,23,96,0.02,0,0.138,0.328,3.9,100,55.8943105,1.15,33.536586302182435,11,6
2/16/2025 12:00,22.9,93,0.016,0,0.11,0.328,4.9,100,56.887934723982994,1.15,34.13276083438979,12,6
2/16/2025 13:00,21,91,0.004,0,0.028,0.328,4.9,36,58.07729140449025,1.15,34.84637484269415,13,6
2/16/2025 14:00,17.9,90,0,0,0,0.328,6.9,12,68.17594609446815,1.15,40.90556765668089,14,6
2/16/2025 15:00,17.4,86,0,0,0,0.328,9.4,4,69.81754415149699,1.15,41.89052649089819,15,6
2/16/2025 16:00,16.7,82,0,0,0,0.328,9.2,0,75.00860347400689,1.15,45.00516208440413,16,6
2/16/2025 17:00,16,81,0,0,0,0.328,9.7,3,74.65127548900777,1.15,44.79076529340466,17,6
2/16/2025 18:00,15.8,82,0,0,0,0.328,8.1,25,75.74047233892858,1.15,45.44428340335715,18,6
2/16/2025 19:00,15.3,85,0,0,0,0.361,7.4,36,75.92812780642124,0.6,45.55687668385274,19,6
2/16/2025 20:00,18.5,83,0,0,0,0.361,4.7,100,66.61137463827203,0.6,39.966824782963215,20,6
2/16/2025 21:00,18.3,86,0,0,0,0.361,4,100,68.03798763044323,0.6,40.82279257826593,21,6
2/16/2025 22:00,20.7,89,0,0,0,0.361,4.2,100,61.132723067029175,0.6,36.67963384021751,22,6
2/16/2025 23:00,23.3,87,0,0,0,0.361,1.5,100,55.20374758409866,0.6,33.12224855045919,23,6
2/17/2025 0:00,24.8,91,0,0,0,0.361,2.6,92,49.96417916890079,0.75,37.47313438,0,0
2/17/2025 1:00,25.9,90,0,0,0,0.328,4.1,100,48.25387602585125,0.75,36.19040701938844,1,0
2/17/2025 2:00,26.8,88,0,0,0,0.328,4.2,100,45.96596846089849,0.75,34.474476345673864,2,0
2/17/2025 3:00,27.4,87,0,0,0,0.328,3.4,100,44.962805113413694,0.75,33.72210383506027,3,0
2/17/2025 4:00,27.5,88,0,0,0,0.328,2.1,100,42.69340678544037,0.75,32.02005508908027,4,0
2/17/2025 5:00,28,87,0,0,0,0.328,0.9,100,43.55306314605189,0.75,32.66479735953892,5,0
2/17/2025 6:00,27.5,89,0,0,0,0.328,2.8,100,44.51621243,0.75,33.38715933,6,0
2/17/2025 7:00,26.6,91,0,0,0,0.328,2.7,100,46.996782142997134,0.75,35.247586607247854,7,0
2/17/2025 8:00,23.9,94,0,0,0,0.328,6.9,84,53.24101144455728,1.15,39.93075858341796,8,0
2/17/2025 9:00,21,93,0,0,0,0.328,8.3,54,60.74288134844711,1.15,69.85431355071418,9,0
2/17/2025 10:00,19.6,91,0,0,0,0.328,10.1,66,64.33845430892859,1.15,73.98922245526788,10,0
2/17/2025 11:00,18.2,87,0,0,0,0.328,12.6,65,69.05342100750208,1.15,79.41143415862739,11,0
2/17/2025 12:00,16.8,80,0,0,0,0.328,14.1,42,71.24852182632436,1.15,81.93580010027301,12,0
2/17/2025 13:00,17.2,70,0,0,0,0.328,14.2,17,69.68070212647834,1.15,80.13280744545008,13,0
2/17/2025 14:00,17.6,61,0,0,0,0.328,13.5,8,68.49572204,1.15,78.77008034189979,14,0
2/17/2025 15:00,18.3,55,0,0,0,0.328,11.9,3,67.11591455954233,1.15,77.18330174347368,15,0
2/17/2025 16:00,19.6,50,0,0,0,0.328,9.1,1,65.54105612178164,1.15,75.37221454004887,16,0
2/17/2025 17:00,19.5,49,0,0,0,0.328,8.3,1,64.08495043015432,1.15,73.69769299467747,17,0
2/17/2025 18:00,19.7,48,0,0,0,0.328,7.4,0,63.70005970574547,1.15,47.77504478,18,0
2/17/2025 19:00,19.6,47,0,0,0,0.328,6.9,0,63.48354064642899,0.75,47.612655484821744,19,0
2/17/2025 20:00,21.3,37,0,0,0,0.328,7.5,0,60.28025167960152,0.75,45.21018875970114,20,0
2/17/2025 21:00,21.8,37,0,0,0,0.328,7.6,0,58.00114302070881,0.75,43.50085726553161,21,0
2/17/2025 22:00,25.4,34,0,0,0,0.328,6.4,0,50.13099281540373,0.75,37.59824461,22,0
2/17/2025 23:00,30.3,35,0,0,0,0.328,4.5,0,38.92774278871578,0.75,29.195807091536835,23,0
2/18/2025 0:00,35.6,44,0,0,0,0.328,4.9,0,27.99556005716891,0.75,20.99667004287668,0,1
2/18/2025 1:00,36.2,41,0,0,0,0.295,4.8,0,27.47629081,0.75,20.60721811,1,1
2/18/2025 2:00,37.4,41,0,0,0,0.295,3.1,0,23.53083359093825,0.75,17.64812519320369,2,1
2/18/2025 3:00,37.8,37,0,0,0,0.295,2,0,26.293978089199783,0.75,19.72048356689984,3,1
2/18/2025 4:00,37.5,38,0,0,0,0.295,3.2,0,26.61752456996503,0.75,19.96314342747377,4,1
2/18/2025 5:00,37.2,40,0,0,0,0.262,5.5,0,24.67540963879543,0.75,18.50655722909657,5,1
2/18/2025 6:00,35.6,43,0,0,0,0.262,7.1,0,27.75128344687486,0.75,20.813462585156145,6,1
2/18/2025 7:00,30.8,47,0,0,0,0.262,12.4,0,39.34849479090898,0.75,29.511371093181737,7,1
2/18/2025 8:00,27.8,50,0,0,0,0.262,16.6,0,43.33241136984815,1.15,32.49930852738611,8,1
2/18/2025 9:00,26.8,46,0,0,0,0.262,18.3,0,45.98469120239341,1.15,52.882394882752415,9,1
2/18/2025 10:00,25.2,47,0,0,0,0.262,19.3,0,50.56391999069639,1.15,58.148507989300846,10,1
2/18/2025 11:00,23.5,48,0,0,0,0.262,19.6,3,53.47292596174221,1.15,61.49386485600354,11,1
2/18/2025 12:00,22.8,44,0,0,0,0.262,18.6,82,54.46432367120212,1.15,62.63397222188244,12,1
2/18/2025 13:00,23.6,38,0,0,0,0.262,17.7,81,53.17325510472346,1.15,61.149243370431975,13,1
2/18/2025 14:00,24,34,0,0,0,0.262,16.3,100,53.15089384767912,1.15,61.12352792483099,14,1
2/18/2025 15:00,24.7,30,0,0,0,0.262,15.6,96,51.47703843185429,1.15,59.19859419663243,15,1
2/18/2025 16:00,24,29,0,0,0,0.262,14.1,100,52.25533957440083,1.15,60.09364051056095,16,1
2/18/2025 17:00,26,24,0,0,0,0.262,10,100,45.63259150606184,1.15,52.47748023197112,17,1
2/18/2025 18:00,27.1,23,0,0,0,0.262,6.3,100,44.257341412484486,1.15,33.19300605936336,18,1
2/18/2025 19:00,25,31,0,0,0,0.262,5.2,100,50.22536295,0.75,37.66902221,19,1
2/18/2025 20:00,20.2,48,0,0,0,0.262,2.9,100,61.651444463029314,0.75,46.238583347271984,20,1
2/18/2025 21:00,18.5,48,0,0,0,0.262,4.2,100,66.69845435680723,0.75,50.02384076760542,21,1
2/18/2025 22:00,20.3,52,0,0,0,0.262,6.2,100,61.78201654149013,0.75,46.33651241,22,1
2/18/2025 23:00,26.5,55,0,0,0,0.262,8.5,100,45.48653502533728,0.75,34.114901269002964,23,1
2/19/2025 0:00,30.7,54,0,0,0,0.262,10.1,97,38.403010750541256,0.75,28.802258062905945,0,2
2/19/2025 1:00,31.9,44,0,0,0,0.262,9.4,93,34.72160914361248,0.75,26.04120685770936,1,2
2/19/2025 2:00,32.6,42,0,0,0,0.262,9.6,60,33.39462367753905,0.75,25.04596775815429,2,2
2/19/2025 3:00,33.2,40,0,0,0,0.262,9.5,11,33.615942177087994,0.75,25.21195663,3,2
2/19/2025 4:00,33.6,40,0,0,0,0.262,9,0,31.60686771348294,0.75,23.70515078511221,4,2
2/19/2025 5:00,33.3,42,0,0,0,0.23,7.7,0,31.839943528422005,0.75,23.879957646316505,5,2
2/19/2025 6:00,32,53,0,0,0,0.23,3.1,11,36.53808332331523,0.75,27.403562492486422,6,2
2/19/2025 7:00,28.6,48,0,0,0,0.23,1.5,60,41.59599850875704,0.75,31.19699888156778,7,2
2/19/2025 8:00,24,44,0,0,0,0.23,1.3,84,53.14201756378269,1.15,39.85651317283701,8,2
2/19/2025 9:00,21.8,43,0,0,0,0.23,1.8,69,58.57278664885378,1.15,67.35870464618183,9,2
2/19/2025 10:00,20.8,40,0,0,0,0.23,1.1,14,60.85402346037218,1.15,69.98212698,10,2
2/19/2025 11:00,20.3,38,0,0,0,0.23,1.7,1,63.40798250592408,1.15,72.91917988,11,2
2/19/2025 12:00,18.5,44,0,0,0,0.23,4.5,20,66.58059368300371,1.15,76.56768273545427,12,2
2/19/2025 13:00,17.9,50,0,0,0,0.23,6.8,30,68.13819535184442,1.15,78.35892465462108,13,2
2/19/2025 14:00,16.8,59,0,0,0,0.23,8.7,93,72.78146674674332,1.15,83.69868675875482,14,2
2/19/2025 15:00,16.9,66,0,0,0,0.23,10.6,99,73.18017812,1.15,84.15720483646497,15,2
2/19/2025 16:00,17.9,70,0,0,0,0.23,10.6,100,69.60906404257776,1.15,80.05042364896441,16,2
2/19/2025 17:00,18.3,77,0,0,0,0.23,10.5,100,68.16935426072534,1.15,78.39475739983413,17,2
2/19/2025 18:00,18.5,83,0,0,0,0.23,9.8,97,65.77720061181111,1.15,49.33290045885833,18,2
2/19/2025 19:00,18.5,85,0,0,0,0.23,9.6,99,66.45118688,0.75,49.83839015951633,19,2
2/19/2025 20:00,20.1,89,0,0,0,0.23,8.6,28,62.64503381854348,0.75,46.98377536390761,20,2
2/19/2025 21:00,19.7,90,0,0,0,0.23,7.9,60,64.36874788500117,0.75,48.27656091375088,21,2
2/19/2025 22:00,22.7,86,0,0,0,0.23,7,5,56.31747813910324,0.75,42.23810860432743,22,2
2/19/2025 23:00,28.7,81,0,0,0,0.23,6.7,90,42.400215845156175,0.75,31.800161883867133,23,2
2/20/2025 0:00,31.6,76,0,0,0,0.23,4.7,87,36.38977321653159,0.75,27.29232991239869,0,3
2/20/2025 1:00,32,76,0,0,0,0.23,4.5,32,35.20305241875227,0.75,26.402289314064205,1,3
2/20/2025 2:00,32.4,76,0,0,0,0.23,5.4,74,32.75800220944728,0.75,24.568501657085456,2,3
2/20/2025 3:00,32.8,76,0,0,0,0.23,7,93,32.570480001682924,0.75,24.427860001262196,3,3
2/20/2025 4:00,32.8,76,0,0,0,0.197,8.9,69,34.64905046671262,0.75,25.986787850034467,4,3
2/20/2025 5:00,32.6,76,0,0,0,0.197,9.3,5,34.15074599622288,0.75,25.61305949716716,5,3
2/20/2025 6:00,32.2,77,0,0,0,0.197,7.6,3,34.244170780911084,0.75,25.683128085683315,6,3
2/20/2025 7:00,28.4,84,0,0,0,0.197,4.7,0,42.00487746994132,0.75,31.50365810245599,7,3
2/20/2025 8:00,25.6,82,0,0,0,0.197,8.1,0,49.88439906740141,1.15,37.41329930055106,8,3
2/20/2025 9:00,22.5,84,0,0,0,0.197,8.2,0,56.59878095053384,1.15,65.08859809311392,9,3
2/20/2025 10:00,20.3,84,0,0,0,0.197,9.1,0,63.01494775664799,1.15,72.46718992014519,10,3
2/20/2025 11:00,20.5,80,0,0,0,0.197,7,2,60.96758272317498,1.15,70.11272013165122,11,3
2/20/2025 12:00,21.4,76,0,0,0,0.197,4.7,25,57.717639991182494,1.15,66.37528598985986,12,3
2/20/2025 13:00,21.6,72,0,0,0,0.197,4,39,60.11089458178296,1.15,69.12752877,13,3
2/20/2025 14:00,20.9,69,0,0,0,0.197,4.2,12,61.28186630029888,1.15,70.47414625,14,3
2/20/2025 15:00,20.3,67,0,0,0,0.197,4.7,8,61.91983475022074,1.15,71.20780996275384,15,3
2/20/2025 16:00,19.9,68,0,0,0,0.197,5.8,6,64.61681481367094,1.15,74.30933703572158,16,3
2/20/2025 17:00,19.2,71,0,0,0,0.197,6.7,4,65.61806222345993,1.15,75.46077155697891,17,3
2/20/2025 18:00,19.2,73,0,0,0,0.197,6.7,4,65.39685241310227,1.15,49.04763931,18,3
2/20/2025 19:00,19.7,70,0,0,0,0.197,6,7,64.58788398,0.75,48.44091298852703,19,3
2/20/2025 20:00,21.2,59,0,0,0,0.197,5.1,5,57.82668672849869,0.75,43.37001504637402,20,3
2/20/2025 21:00,21.2,57,0,0,0,0.197,5.1,0,57.99230857747192,0.75,43.494231433103934,21,3
2/20/2025 22:00,25.5,58,0,0,0,0.197,5.4,0,48.77671836106679,0.75,36.58253877080009,22,3
2/20/2025 23:00,31.2,62,0,0,0,0.197,6.6,0,37.44302023383769,0.75,28.082265175378268,23,3
2/21/2025 0:00,35.7,58,0,0,0,0.197,5.5,0,29.55031396903894,0.75,22.162735476779204,0,4
2/21/2025 1:00,37,58,0,0,0,0.197,4.9,0,26.65568624413819,0.75,19.991764683103643,1,4
2/21/2025 2:00,37.5,61,0,0,0,0.164,4.9,0,24.844582059313016,0.75,18.633436544484763,2,4
2/21/2025 3:00,37.8,64,0,0,0,0.164,4.7,0,25.57907719929516,0.75,19.18430789947137,3,4
2/21/2025 4:00,37.5,68,0,0,0,0.164,6.9,0,25.553925011690428,0.75,19.16544375876782,4,4
2/21/2025 5:00,36.6,73,0,0,0,0.164,11.7,0,24.846293203770674,0.75,18.634719902828007,5,4
2/21/2025 6:00,35.5,70,0,0,0,0.164,15,0,26.48541155,0.75,19.86405866,6,4
2/21/2025 7:00,31.7,68,0,0,0,0.164,16.8,0,35.10762315809989,0.75,26.33071736857492,7,4
2/21/2025 8:00,28.5,66,0,0,0,0.164,17.2,0,42.45061972853832,1.15,31.83796479640374,8,4
2/21/2025 9:00,28.9,62,0,0,0,0.164,15.4,0,41.04823513680532,1.15,47.20547040732611,9,4
2/21/2025 10:00,29,58,0,0,0,0.164,14.7,0,42.26806014377772,1.15,48.60826916534437,10,4
2/21/2025 11:00,28,59,0,0,0,0.164,12.9,0,43.98788203958161,1.15,50.58606434551885,11,4
2/21/2025 12:00,27.7,58,0,0,0,0.164,11.1,0,43.81915306565959,1.15,50.39202602550853,12,4
2/21/2025 13:00,27.2,57,0,0,0,0.164,10.2,0,45.57259243284492,1.15,52.40848129777166,13,4
2/21/2025 14:00,26,57,0,0,0,0.164,11.1,0,48.755083819072624,1.15,56.06834639193351,14,4
2/21/2025 15:00,25.2,56,0,0,0,0.164,11.7,0,50.25610014816925,1.15,57.79451517039464,15,4
2/21/2025 16:00,24.8,55,0,0,0,0.164,12,0,52.46638813042993,1.15,60.33634634999441,16,4
2/21/2025 17:00,24.7,53,0,0,0,0.164,11.6,0,51.65683469964068,1.15,59.40535990458678,17,4
2/21/2025 18:00,24.8,49,0,0,0,0.164,10.1,0,51.218820377884505,1.15,38.41411528341338,18,4
2/21/2025 19:00,25.3,45,0,0,0,0.164,8.3,0,50.65277802198877,0.75,37.98958351649158,19,4
2/21/2025 20:00,25.7,41,0,0,0,0.164,6.6,4,50.90097338,0.75,38.17573003490745,20,4
2/21/2025 21:00,25.6,36,0,0,0,0.164,5.4,17,48.88119631992971,0.75,36.66089723994728,21,4
2/21/2025 22:00,29.5,35,0,0,0,0.164,4.7,24,40.59266985603771,0.75,30.444502392028284,22,4
2/21/2025 23:00,36,41,0,0,0,0.164,3.4,23,26.170043620322105,0.75,19.62753271524158,23,4
